date,title,feed_type,link,description,image,publisher,stocks,_id
2021-06-05,Apollo Hospitals vaccinates about 1.5 million people so far,news-article,https://www.thehindubusinessline.com/companies/apollo-hospitals-vaccinates-about-15-million-people-so-far/article34739352.ece,"In Telangana, over 2 lakh persons got the jab at the hospital",https://www.thehindubusinessline.com/news/national/3sh5y5/article34733367.ece/ALTERNATES/LANDSCAPE_615/vaccineJPG,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'name': 'The Hindu Businessline'}","[{'sid': 'APLH', 'initialPrice': 3305.9}]",['60bb8525a7bb103d43d185b9']
2021-06-08,Free Vaccination For All Aged Above 18 Could Lead To Short Term Correction In Private Hospital Stocks: Experts,news-article,https://www.moneycontrol.com/news/business/markets/free-vaccination-for-all-aged-above-18-could-lead-to-short-term-correction-in-private-hospital-stocks-experts-6999801.html,"Some private hospital stocks that can be in focus today include Apollo Hospitals, Fortis Healthcare, Max Healthcare Institute, Narayana Hrudayalaya, Shalby",https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2021/05/covid-19-vaccine-coronavirus-vaccination-1-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'name': 'Moneycontrol'}","[{'sid': 'APLH', 'initialPrice': 3305.9}, {'sid': 'FOHE', 'initialPrice': 230.85}, {'sid': 'MAXE', 'initialPrice': 246.65}, {'sid': 'NARY', 'initialPrice': 477.3}, {'sid': 'SHAY', 'initialPrice': 167.25}]",['60bedcd8a90a51453f5da12b']
2021-06-13,"Two private hospitals in Delhi to give Sputnik V jabs by end of this week | Sputnik V: 2 pvt hospitals in Delhi to administer doses from next week | Sputnik V likely to be available at Delhi’s Apollo Hospital from June 15 | Russia’s Sputnik V likely to be available at Delhi’s Indraprastha Apollo Hospital from next week | Russian made Sputnik V to be available at Delhi’s hospital from next week, check details | Sputnik V likely to be available at Delhi’s Indraprastha Apollo Hospital",news-article | news-article | news-article | news-article | news-article | news-article,https://www.business-standard.com/article/current-affairs/two-private-hospitals-in-delhi-to-give-sputnik-v-jabs-by-end-of-this-week-121061300785_1.html | https://www.livemint.com/news/india/sputnik-v-covid-vaccine-2-pvt-hospitals-in-delhi-to-administer-doses-from-next-week-11623599786878.html | https://www.business-standard.com/article/news-ani/russia-s-sputnik-v-likely-to-be-available-at-delhi-s-indraprastha-apollo-hospital-from-next-week-121061300482_1.html | https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/russias-sputnik-v-likely-to-be-available-at-delhis-indraprastha-apollo-hospital-from-next-week/articleshow/83482845.cms | https://zeenews.india.com/india/russian-made-sputnik-v-to-be-available-at-delhis-hospital-from-next-week-check-details-2368812.html | https://www.livemint.com/news/india/russias-sputnik-v-likely-to-be-available-at-delhi-s-indraprastha-apollo-hospital-next-week-11623582447198.html,"Apollo Hospitals and Madhukar Rainbow Children’s Hospital in Delhi will start administering Russian COVID-19 vaccine Sputnik V to people by the end of this week, officials said on Sunday. | Apollo Hospitals and Madhukar Rainbow Children’s Hospital said they will start administering Sputnik V jabs within this week | The first phase of the Sputnik V rollout by Apollo Hospitals and Dr Reddy’s Laboratories had started on a pilot basis on May 17 in Hyderabad and on May 18 in Vishakhapatnam. | ​​The first phase of the Sputnik V rollout by Apollo Hospitals and Dr Reddy’s Laboratories had started on a pilot basis on May 17 in Hyderabad and on May 18 in Vishakhapatnam. Besides Apollo Hospitals, the vaccine is also available in Hyderabad at Continental Hospitals. | The first phase of the Sputnik V rollout by Apollo Hospitals and Dr Reddy`s Laboratories had started on a pilot basis on May 17 in Hyderabad and on May 18 in Vishakhapatnam. | Besides Apollo Hospitals, the vaccine is also available in Hyderabad at Continental Hospitals.",https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2021-04/13/full/1618256499-5493.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/zeenews.jpeg', 'id': 'zeenews.india.com', 'name': 'Zee News'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'}","[{'sid': 'APLH'}] | [{'sid': 'APLH'}] | [{'sid': 'APLH'}, {'sid': 'REDY'}] | [{'sid': 'APLH'}, {'sid': 'REDY'}] | [{'sid': 'APLH'}, {'sid': 'REDY'}] | [{'sid': 'APLH'}]","['60c64d19833433543a4863d2', '60c62faf833433543a486364', '60c614d9833433543a4862e9', '60c60054833433543a486293', '60c5ec4a833433543a48622c', '60c5f064833433543a486238']"
2021-06-14,Vaccines Don’t Prevent Covid but Will Help in Keeping Symptoms Mild: Apollo Hospitals MD | Apollo Hospitals MD: ‘Cocktail therapy made a dramatic difference’,news-article | news-article,https://www.news18.com/news/india/vaccines-dont-prevent-covid-but-will-help-in-keeping-symptoms-mild-apollo-hospitals-md-3846545.html | https://www.livemint.com/companies/people/apollo-hospital-md-on-her-covid-treatment-cocktail-therapy-made-a-dramatic-difference-11623648739444.html,"Vaccines don't prevent coronavirus infections but will help in keeping the symptoms mild, Apollo Hospitals Joint MD Sangita Reddy said on Monday. | Apollo Hospital MD Dr Sangita Reddy said that timely diagnosis and treatment are key to a quick recovery",https://pocket-image-cache.com/direct?url=http://images.news18.com/ibnlive/uploads/2021/06/1623430234_italy.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/news18.png', 'id': 'www.news18.com', 'name': 'News18'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'}",[{'sid': 'APLH'}] | [{'sid': 'APLH'}],"['60c74b1e833433543a486a92', '60c6f6a2833433543a4866c4']"
2021-06-16,Covid-19 vaccines protected over 95% of healthcare workers: Apollo study,news-article,https://www.financialexpress.com/lifestyle/health/covid-19-vaccines-protected-over-95-of-healthcare-workers-apollo-study/2272577/,"Dr K Hariprasad, president, hospitals division, Apollo Hospitals Group said, “This is one of the largest cohorts of vaccinated healthcare workers (HCWs) analysed in the country, so far. The HCWs covered various categories including doctors, nursing, paramedical as well as support and administrative …",https://pocket-image-cache.com/direct?url=http://images.financialexpress.com/2021/06/1-360.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/financialexpress.png', 'id': 'www.financialexpress.com', 'name': 'Financial Express'}",[{'sid': 'APLH'}],['60ca6f61833433543a4881c2']
2021-06-18,Apollo Hospitals to start providing Sputnik V to the general public | Apollo Hospitals begins vaccinating employees with Sputnik V | Apollo Hospitals begins vaccinating employees with Sputnik V covid vaccine,news-article | news-article | news-article,https://www.thehindubusinessline.com/companies/apollo-hospitals-to-start-providing-sputnik-v-to-the-general-public/article34852153.ece | https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/apollo-hospitals-begins-vaccinating-employees-with-sputnik-v/articleshow/83638583.cms | https://www.livemint.com/news/india/apollo-hospitals-begins-vaccinating-employees-with-sputnik-v-covid-vaccine-11624020131634.html,"The vaccine has an efficacy of 91.6 per cent | The vaccine with an efficacy of 91.6 per cent is an ‘adenoviral vector’ vaccine given in two doses. | In a press release, the hospital said it directly procures the vaccines from the Dr Reddy’s, Hyderabad, and would be available at ₹1,145 per dose, including administrative charges at the vaccination centre.",https://www.thehindubusinessline.com/companies/3dcrth/article34852152.ece/ALTERNATES/LANDSCAPE_615/bl19apollo,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'}",[{'sid': 'APLH'}] | [{'sid': 'APLH'}] | [{'sid': 'APLH'}],"['60ccbaa6833433543a489417', '60cc9edb833433543a4892f7', '60cc9cf6833433543a4892d6']"
2021-06-19,Drive-thru jabs at Apollo Proton Cancer Centre | Apollo brings Sputnik V to Chennai,news-article | news-article,https://www.thehindu.com/news/national/tamil-nadu/drive-thru-jabs-at-apollo-proton-cancer-centre/article34854222.ece | https://www.thehindu.com/news/national/tamil-nadu/apollo-brings-sputnik-v-to-chennai/article34854201.ece,"A drive-thru COVID-19 vaccination camp was inaugurated at the Apollo Proton Cancer Centre on Friday. Speaking at the launch of the initiative, Preetha Reddy, vice-chairperson, Apollo Hospitals Group, | Apollo Hospitals on Friday introduced Sputnik V vaccine in Chennai.According to a press release, the hospital was among the first in the country to introduce the vaccine as a pilot launch at its Gream",https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}",[{'sid': 'APLH'}] | [{'sid': 'APLH'}],"['60ccf229833433543a4895f5', '60ccf22a833433543a4895f9']"
2021-06-20,"COVID-19 vaccine update: Sputnik V roll out delayed in Delhi | COVID-19 vaccine Sputnik V rollout delayed in Delhi | Delay in Sputnik V vaccine rollout, Delhi may have to wait a week more | Sputnik V COVID-19 Vaccine Roll Out Delayed In Delhi",news-article | news-article | news-article | news-article,https://www.businesstoday.in/sectors/pharma/covid-19-vaccine-update-sputnik-v-roll-out-delayed-in-delhi/story/442062.html | https://www.livemint.com/news/india/covid19-vaccine-sputnik-v-rollout-delayed-in-delhi-11624174591515.html | https://www.freepressjournal.in/india/delay-in-sputnik-v-vaccine-rollout-delhi-may-have-to-wait-a-week-more | https://www.moneycontrol.com/news/india/sputnik-v-covid-19-vaccine-roll-out-delayed-in-delhi-7060811.html,"A spokesperson of Apollo Hospitals said the facility in Delhi will tentatively start administering the two-dose vaccine by June 25 | A spokesperson of Apollo Hospitals said the facility in Delhi will tentatively start administering the two-dose vaccine by June 25. | New Delhi: The roll out of Russian COVID-19 vaccine Sputnik V at Indraprastha Apollo and Madhukar Rainbow Children’s Hospital in Delhi has been delayed for some days, officials said on Sunday.A spokesperson of Apollo Hospitals said the facility in Delhi will tentatively start administerin… | A spokesperson of Apollo Hospitals said the facility in Delhi will tentatively start administering the two-dose vaccine by June 25.",https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/sites/btmt/images/stories/sputnikv_505_200621022822.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/thefreepressjournal.png', 'id': 'www.freepressjournal.in', 'name': 'Free Press Journal'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'APLH'}] | [{'sid': 'APLH'}] | [{'sid': 'APLH'}] | [{'sid': 'APLH'}],"['60cf08df833433543a489e44', '60cf00af833433543a489e08', '60cef2e7833433543a489dc7', '60cf90b7833433543a48a160']"
2021-06-21,"Numbers to watch this week: US GDP, UK policy, OIL results",news-article,https://www.livemint.com/news/india/numbers-to-watch-for-this-week-uk-policy-apollo-hospitals-oil-results-11624194801750.html,Detailed GDP data from the US this week will give a peek into how various sectors are recovering in the world’s largest economy. The monetary policy decision from the UK and Q4 earnings from Apollo Hospitals are also due this week.,https://pocket-image-cache.com/direct?url=http://images.livemint.com/img/2021/06/20/600x338/e039e73a-af40-11eb-a936-0e5204611abd_1620656880525_1624194985761.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'}",[{'sid': 'APLH'}],['60cf712e833433543a48a094']
2021-06-23,"Apollo Hospitals Q4 net shrinks 44% | Apollo Hospitals Q4 results: Co posts net profit of Rs 169 crore | Restructuring: Apollo Hospitals forms Apollo HealthCo with merger of four businesses | Apollo Hospitals Creates India’s Largest Omni-channel Health Platform, Reports Rs 170 Crore Net Profit For Q4FY21 | Apollo Hospitals Creates India’s Largest Omni-channel Health Platform, Reports 170 Crore Net Profit For Q4FY21 | Important results today: Apollo Hospitals, HCC, Allcargo Logistics | Markets likely to be steady; PNB Housing, Adani group, Jet in focus | Market Ahead Podcast, June 23: Top factors that could guide markets today | Stocks in the news: HDFC Bank, Sobha, IDBI Bank, Vodafone Idea and NMDC | HDFC Bank, IDBI Bank, Vodafone Idea, Jaypee Infratech, Apollo Hospitals stocks in focus | Buzzing Stocks: IDBI Bank, Apollo Hospitals, Hero Moto And Other Stocks In News Today",news-article | news-article | news-article | news-article | news-article | news-article | news-article | news-article | news-article | news-article | news-article,https://www.thehindu.com/business/apollo-hospitals-q4-net-shrinks-44/article34940377.ece | https://economictimes.indiatimes.com/markets/stocks/earnings/apollo-hospitals-q4-results-co-posts-net-profit-of-rs-169-crore/articleshow/83788682.cms | https://www.freepressjournal.in/business/restructuring-apollo-hospitals-forms-apollo-healthco-with-merger-of-four-businesses | https://www.moneycontrol.com/news/business/earnings/apollo-hospitals-creates-indias-largest-omni-channel-health-platform-reports-rs-170-crore-net-profit-for-q4fy21-7078671.html | https://www.moneycontrol.com/news/business/companies/apollo-hospitals-creates-indias-largest-omni-channel-health-platform-reports-170-crore-net-profit-for-q4fy21-7078671.html | https://www.indiainfoline.com/article/news-top-story/important-results-today-apollo-hospitals-hcc-allcargo-logistics-121062300408_1.html | https://www.livemint.com/market/stock-market-news/markets-likely-to-be-steady-pnb-housing-adani-group-jet-in-focus-11624416047947.html | https://www.business-standard.com/podcast/markets/market-ahead-podcast-june-23-top-factors-that-could-guide-markets-today-121062300154_1.html | https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-the-news-hdfc-bank-sobha-idbi-bank-vodafone-idea-and-nmdc/articleshow/83767031.cms | https://www.financialexpress.com/market/hdfc-bank-idbi-bank-vodafone-idea-jaypee-infratech-apollo-hospitals-stocks-in-focus/2276546/ | https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-godrej-agrovet-apollo-hospitals-hero-moto-and-other-stocks-in-news-today-7072731.html,"Apollo Hospitals Enterprise Ltd. (AHEL) reported standalone net profit for the fourth quarter ended March shrank 44%43.8% to ₹116 crore. Revenue contracted by 6% to ₹2,410 crore. Standalone revenue of | For the fiscal ended March 31, 2021, the company said its consolidated net profit stood at Rs 136.77 crore. It was at Rs 431.80 crore in FY20. | Apollo Hospitals Enterprise Limited (AHEL) reorganised its business by slump sale of AHEL’s four businesses to form a 100 per cent subsidiary Apollo HealthCo (AHL). The company stated with this move Apollo Group is creating India’s largest omni-channel healthcare platform.AHEL will receive… | As per the reorganisation, Apollo has transferred its back-end offline pharmacy business (excluding hospital-based pharmacies), digital healthcare platform Apollo 24/7, its investment in retail pharmacy business (Apollo Medicals Private Ltd), and the “Apollo 24/7” brand, the “Apollo Pharmacy” brand … | As per the reorganisation, Apollo has transferred its back-end offline pharmacy business (excluding hospital-based pharmacies), digital healthcare platform Apollo 24/7, its investment in retail pharmacy business (Apollo Medicals Private Ltd), and the “Apollo 24/7” brand, the “Apollo Pharmacy” brand … | Munjal Showa, Precision Wires India, Schneider Electric Infrastructure, Sharon Bio-Medicine, Speciality Restaurants, Technofab Engineering and V2 Retail are set to release their quarterly earnings today. | Apollo Hospitals Enterprises, Allcargo Logistics, Hindustan Construction Co. and Andrew Yule & Co. are among key companies which will announce their March quarter results today | Apollo Hospitals Enterprise, HCC, Mcleod Russel India, Mercator and V2 Retail are among 64 companies slated to release quarterly earnings today | Apollo Hospitals Enterprises, Allcargo Logistics, Schneider Electric Infrastructure and Hindustan Construction Company will announce their March quarter results today. | Nifty futures were trading 51 points or 0.32 per cent up at 15,821 on Singaporean Exchange, suggesting a positive opening for BSE Sensex and Nifty 50 on Wednesday | Check out the companies making the biggest headlines before the opening bell.",https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/thefreepressjournal.png', 'id': 'www.freepressjournal.in', 'name': 'Free Press Journal'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/iifl.png', 'id': 'www.indiainfoline.com', 'name': 'India Infoline'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/financialexpress.png', 'id': 'www.financialexpress.com', 'name': 'Financial Express'} | {'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'APLH'}] | [{'sid': 'APLH'}] | [{'sid': 'APLH'}] | [{'sid': 'APLH'}] | [{'sid': 'APLH'}] | [{'sid': 'ACLL'}, {'sid': 'APLH'}, {'sid': 'HCNS'}, {'sid': 'MNJL'}, {'sid': 'PRWR'}, {'sid': 'SEIN'}, {'sid': 'SPRE'}, {'sid': 'TECN'}, {'sid': 'VREL'}] | [{'sid': 'ACLL'}, {'sid': 'APLH'}, {'sid': 'PNBH'}, {'sid': 'ANDR'}] | [{'sid': 'APLH'}, {'sid': 'HCNS'}, {'sid': 'MCLE'}, {'sid': 'MRCT'}, {'sid': 'VREL'}] | [{'sid': 'ACLL'}, {'sid': 'APLH'}, {'sid': 'HCNS'}, {'sid': 'HDBK'}, {'sid': 'IDBI'}, {'sid': 'VODA'}, {'sid': 'NMDC'}, {'sid': 'SEIN'}, {'sid': 'SOBH'}] | [{'sid': 'APLH'}, {'sid': 'BSEL'}, {'sid': 'HDBK'}, {'sid': 'IDTI'}, {'sid': 'IDBI'}, {'sid': 'VODA'}, {'sid': 'JYPE'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}] | [{'sid': 'APLH'}, {'sid': 'IDBI'}]","['60d382b3833433543a48c141', '60d37c97833433543a48c112', '60d37418833433543a48c0ac', '60d3ec5e833433543a48c23d', '60d35fbd833433543a48bfe8', '60d29a20833433543a48b76b', '60d2a7c6833433543a48b7cf', '60d2a565833433543a48b7c9', '60d29b75833433543a48b76f', '60d29e8f833433543a48b791', '60d29d2e833433543a48b787']"
